match_id,home_ballpossession,away_ballpossession,home_expectedgoals,away_expectedgoals,home_bigchancecreated,away_bigchancecreated,home_totalshotsongoal,away_totalshotsongoal,home_goalkeepersaves,away_goalkeepersaves,home_cornerkicks,away_cornerkicks,home_fouls,away_fouls,home_passes,away_passes,home_totaltackle,away_totaltackle,home_freekicks,away_freekicks,home_yellowcards,away_yellowcards,home_shotsongoal,away_shotsongoal,home_hitwoodwork,away_hitwoodwork,home_shotsoffgoal,away_shotsoffgoal,home_blockedscoringattempt,away_blockedscoringattempt,home_totalshotsinsidebox,away_totalshotsinsidebox,home_totalshotsoutsidebox,away_totalshotsoutsidebox,home_bigchancemissed,away_bigchancemissed,home_accuratethroughball,away_accuratethroughball,home_fouledfinalthird,away_fouledfinalthird,home_offsides,away_offsides,home_accuratepasses,away_accuratepasses,home_throwins,away_throwins,home_finalthirdentries,away_finalthirdentries,home_accuratelongballs,away_accuratelongballs,home_accuratecross,away_accuratecross,home_duelwonpercent,away_duelwonpercent,home_dispossessed,away_dispossessed,home_groundduelspercentage,away_groundduelspercentage,home_aerialduelspercentage,away_aerialduelspercentage,home_dribblespercentage,away_dribblespercentage,home_wontacklepercent,away_wontacklepercent,home_interceptionwon,away_interceptionwon,home_ballrecovery,away_ballrecovery,home_totalclearance,away_totalclearance,home_goalsprevented,away_goalsprevented,home_goalkicks,away_goalkicks,home_bigchancescored,away_bigchancescored,home_redcards,away_redcards,home_touchesinoppbox,away_touchesinoppbox,home_finalthirdphasestatistic,away_finalthirdphasestatistic,home_divesaves,away_divesaves,home_highclaims,away_highclaims,home_punches,away_punches,home_errorsleadtoshot,away_errorsleadtoshot,home_errorsleadtogoal,away_errorsleadtogoal,home_penaltysaves,away_penaltysaves
11450083,50,50,0.8,0.89,0,1,15,6,2,3,5,4,9,17,431,428,9,18,17,9,3,2,4,4,0,0,8,1,3,1,7,5,8,1,,,0,2,4,2,1,1,358,358,24,16,56,61,22,31,3,5,53,47,7,4,38,32,9,10,12,5,6,11,8,13,60,55,12,26,0.0149,-0.4995,3,8,0,1,,,,,,,,,,,,,,,,,,
11450086,47,53,2.25,0.64,3,3,12,13,1,2,3,6,13,12,408,460,22,13,11,13,0,3,4,3,1,0,5,7,3,3,9,8,3,5,1,2,1,0,3,1,1,1,314,359,16,20,50,70,22,38,6,3,49,51,6,15,37,37,13,15,4,12,15,8,14,7,56,65,22,10,-0.9471,-0.1328,11,5,2,1,,,,,,,,,,,,,,,,,,
11450059,59,41,1.38,0.39,4,0,12,9,0,3,10,3,11,10,460,321,16,23,10,11,1,1,4,0,2,2,7,5,1,4,11,7,1,2,3,0,1,0,1,3,2,0,402,254,16,19,63,29,38,29,10,4,47,53,10,3,32,38,14,14,7,4,10,12,5,9,56,44,11,20,0,0.2189,3,12,1,0,,,,,,,,,,,,,,,,,,
11450055,67,33,3.07,0.28,5,0,26,6,1,7,8,2,10,13,601,303,16,6,13,10,0,3,10,2,1,1,10,3,6,1,19,3,7,3,2,0,,,3,1,,,522,243,22,12,74,34,34,18,11,3,61,39,4,9,35,21,8,7,6,5,12,4,13,10,51,39,8,25,-0.264,-1.8129,3,13,3,0,,,,,,,,,,,,,,,,,,
11450076,60,40,1.75,0.27,3,0,21,5,0,2,3,2,10,13,464,307,18,13,13,9,3,3,3,1,1,0,10,4,8,0,11,3,10,2,3,0,,,3,1,3,1,374,221,21,31,50,58,31,29,4,0,52,48,9,12,37,27,14,21,6,5,9,8,11,10,60,46,19,29,-0.7134,-0.1211,6,9,,,1,0,,,,,,,,,,,,,,,,
11450064,49,51,1.72,0.14,3,0,21,6,1,1,2,2,13,14,379,389,7,9,13,12,1,3,3,1,1,0,12,1,6,4,13,1,8,5,3,0,1,0,3,2,1,2,275,275,30,26,94,46,30,28,1,1,58,42,7,5,29,28,33,17,10,8,2,7,8,8,53,56,23,19,-0.9127,-1.0994,3,15,,,,,,,,,,,,,,,,,,,,
11450078,43,57,0.57,2.05,1,3,8,24,7,1,4,9,10,6,376,487,8,16,6,10,3,0,2,9,0,0,2,10,4,5,5,9,3,15,1,1,0,2,0,3,2,6,273,395,20,18,51,60,22,27,5,8,34,66,10,4,20,37,10,21,6,11,4,6,11,9,54,72,30,8,0.7023,-0.5619,17,4,0,2,,,16,32,51,132,3,0,1,0,1,1,1,1,,,,
11450077,67,33,2.7,0.57,4,1,22,4,1,2,8,1,17,29,500,250,12,25,29,17,6,8,6,2,1,0,9,2,7,0,14,3,8,1,2,0,,,11,1,3,0,413,154,28,16,87,48,24,26,14,3,48,52,15,3,51,46,14,24,13,4,8,17,10,14,63,53,7,33,-0.3465,-0.6288,6,10,2,1,0,2,,,,,,,,,,,,,,,,
11450057,41,59,1.11,1.34,1,2,8,13,5,2,2,3,10,12,312,435,22,13,10,9,3,3,4,5,0,0,1,6,3,2,6,8,2,5,0,2,,,1,4,4,2,225,356,26,31,39,60,21,14,1,4,47,53,10,11,39,37,11,19,7,15,11,9,7,8,50,42,22,10,1.8133,-0.6302,11,7,1,0,,,,,,,,,,,,,,,,,,
11450034,59,41,0.88,0.79,1,1,14,11,3,5,9,4,12,11,515,377,9,21,10,11,2,0,6,4,0,0,5,5,3,2,8,6,6,5,0,1,1,3,1,2,1,2,414,279,21,24,82,58,28,22,5,3,43,57,13,6,21,41,23,17,4,9,8,12,9,10,53,44,18,23,0.2389,0.7262,6,12,1,0,,,,,,,,,,,,,,,,,,
11450062,64,36,1.66,0.21,4,0,20,3,1,3,6,2,12,19,484,286,13,15,19,11,1,6,4,1,0,0,8,1,8,1,10,2,10,1,3,0,,,5,1,3,2,375,169,26,17,88,38,29,19,7,0,59,41,7,7,40,33,31,16,8,8,9,10,9,3,52,40,12,30,0.0183,1.1978,2,18,1,0,0,1,,,,,,,,,,,,,,,,
11450063,50,50,1.21,0.88,3,3,8,13,2,2,0,3,11,18,483,498,14,14,18,10,1,3,3,3,0,1,5,6,0,4,6,8,2,5,2,3,0,1,2,0,1,2,399,402,16,19,51,54,13,26,6,5,53,47,11,9,38,30,14,16,7,6,6,11,12,7,59,59,14,14,0.7972,0.2263,9,9,1,0,,,16,20,71,62,0,1,0,2,,,0,2,,,,
11450069,38,62,1.61,1.66,3,4,11,12,2,3,1,2,10,10,325,522,18,19,9,9,0,2,5,3,1,0,5,7,1,2,6,10,5,2,2,3,,,2,0,3,0,243,423,15,21,56,49,16,25,3,8,47,53,13,14,38,35,10,19,11,7,7,14,10,8,55,49,18,19,0.1848,0.4639,7,10,1,1,,,,,,,,,,,,,,,,,,
11450072,67,33,1.01,0.28,6,0,14,8,2,3,3,6,11,13,582,267,24,19,12,10,3,2,7,3,0,0,5,3,2,2,8,6,6,2,3,0,0,1,1,2,1,0,523,203,16,16,71,32,25,16,4,5,60,40,11,14,50,30,11,11,15,2,16,10,6,6,56,50,13,9,-0.3604,-1.0387,6,3,3,0,1,0,,,,,,,,,,,,,,,,
11450068,51,49,2.25,1.53,3,2,19,11,0,6,8,5,12,14,389,386,18,19,12,11,2,3,8,2,0,0,7,5,4,4,15,7,4,4,2,0,0,1,5,1,2,1,305,302,24,24,79,33,30,15,6,3,51,49,7,11,43,36,19,23,13,6,10,12,16,12,50,53,12,34,-0.1328,0.0835,5,14,1,2,,,,,,,,,,,,,,,,,,
11450067,50,50,2.21,1.16,3,3,12,19,7,5,6,8,14,10,396,397,18,14,9,13,1,2,7,8,0,1,4,8,1,3,9,11,3,8,1,2,1,1,2,2,4,1,316,320,9,20,58,41,44,18,7,7,54,46,5,7,35,36,18,10,8,9,12,8,8,10,71,54,15,21,0.6494,-0.8167,8,12,2,1,,,25,24,55,67,2,1,1,1,0,2,1,0,,,,
11450066,42,58,1.08,0.44,4,1,9,12,3,0,0,7,13,9,297,398,9,18,9,13,4,1,3,3,0,0,5,6,1,3,5,4,4,8,1,1,1,0,0,6,2,0,196,280,26,33,56,80,24,22,1,4,48,52,9,5,24,35,25,19,6,4,7,12,11,5,53,44,27,9,1.0168,-1.4113,9,7,3,0,,,,,,,,,,,,,,,,,,
11450065,40,60,2.03,2.53,1,3,20,17,5,3,2,4,12,9,292,453,13,13,8,12,4,1,5,9,1,1,11,4,4,4,8,12,12,5,0,1,1,1,2,2,6,1,190,343,19,20,65,60,34,31,3,4,49,51,3,9,27,29,15,15,6,4,12,8,17,11,67,58,20,17,-0.6207,-1.3988,7,14,1,2,1,0,,,,,,,,,,,,,,,,
11450075,58,42,1.17,0.91,1,3,7,7,2,1,10,2,13,18,443,327,11,16,18,13,5,4,3,5,0,0,3,2,1,0,6,4,1,3,0,1,1,0,4,4,0,1,377,257,20,17,70,38,24,19,2,3,46,54,5,5,30,34,11,14,3,6,8,13,8,10,42,47,12,25,-0.8246,-0.5664,5,8,1,2,,,,,,,,,,,,,,,,,,
11450054,53,47,0.26,3,0,5,7,24,7,2,2,6,10,13,488,420,19,24,12,10,4,2,2,11,0,1,5,6,0,7,3,19,4,5,0,3,0,5,2,2,0,2,401,345,17,18,77,44,29,29,1,5,46,54,14,10,39,47,8,8,8,13,9,15,10,12,65,70,14,13,-0.2011,0.4352,10,8,0,2,,,,,,,,,,,,,,,,,,
11450053,40,60,0.48,0.68,1,1,6,16,4,1,3,9,6,12,361,539,10,14,12,6,1,1,2,6,0,1,3,6,1,4,4,9,2,7,,,1,0,0,2,0,5,306,488,19,16,32,53,14,36,4,6,41,59,5,4,24,35,7,10,3,15,5,8,7,9,38,46,27,8,-0.0209,-0.2595,7,4,1,1,,,,,,,,,,,,,,,,,,
11450036,58,42,1.64,0.57,4,1,19,9,2,1,8,5,17,8,440,321,17,13,7,15,2,2,2,2,1,0,11,5,6,2,15,7,4,2,3,1,1,0,1,1,0,2,360,237,24,22,59,54,18,34,12,3,44,56,7,5,28,33,12,18,4,5,11,9,5,11,49,46,15,10,0.9366,-0.5144,9,15,1,0,,,,,,,,,,,,,,,,,,
11450049,56,44,1.3,2.92,3,7,20,13,4,4,7,3,10,10,527,423,8,12,10,10,0,2,4,7,3,0,11,4,5,2,13,11,7,2,3,4,0,2,7,0,2,3,459,345,20,22,71,38,22,30,9,2,43,57,4,4,23,31,7,8,5,9,2,10,4,7,55,56,9,28,0.872,1.4596,9,13,0,3,,,,,,,,,,,,,,,,,,
11450050,50,50,2.91,1.69,5,1,15,18,5,5,6,7,12,13,383,389,14,16,11,12,1,4,6,5,0,1,6,7,3,6,12,9,3,9,4,1,1,1,5,2,,,315,318,16,20,56,46,29,15,12,2,47,53,9,9,38,42,5,6,13,14,7,8,10,4,56,48,18,16,2.074,2.5709,13,13,1,0,,,,,,,,,,,,,,,,,,
11450052,58,42,3.11,1.95,5,3,22,13,4,0,4,2,17,11,441,331,21,12,8,16,2,1,4,6,2,0,14,1,4,6,17,5,5,8,2,1,0,1,1,3,3,2,355,242,19,18,53,52,23,25,9,1,54,46,6,14,35,38,16,6,7,10,13,7,6,4,51,48,13,9,0.6053,-1.7171,6,11,3,2,,,,,,,,,,,,,,,,,,
11450048,56,44,0.86,1.43,0,3,15,13,1,3,6,4,14,5,456,361,9,15,5,13,3,2,3,3,0,0,5,9,7,1,10,8,5,5,0,1,,,1,5,2,2,362,256,23,12,56,53,32,19,7,1,42,58,8,5,24,32,10,15,10,4,4,12,13,15,48,55,10,16,-0.2792,0.3923,13,10,0,2,1,0,,,,,,,,,,,,,,,,
11450047,60,40,1.55,1.2,2,1,20,10,0,4,6,4,11,10,553,373,16,12,10,10,3,3,5,3,1,1,9,3,6,4,12,2,8,8,1,0,1,1,2,3,,,461,276,32,17,70,49,28,32,5,0,59,41,3,3,35,27,29,17,9,5,9,10,6,9,47,44,10,29,-1.3587,0.5404,7,14,1,1,,,,,,,,,,,,,,,,,,
11450051,70,30,0.99,1.16,1,2,19,7,1,3,9,4,14,25,558,235,11,10,21,12,3,3,4,2,1,2,8,4,7,1,12,5,7,2,0,1,0,1,6,2,1,1,496,170,21,11,60,41,18,17,9,4,57,43,3,7,39,22,18,21,7,1,5,8,10,9,45,41,5,25,-0.0124,0.1883,2,9,1,1,,,21,14,89,43,0,2,2,2,0,1,,,,,,
11450035,48,52,0.44,0.8,1,2,6,14,4,2,10,9,12,7,351,368,17,16,7,12,1,2,2,4,1,0,2,5,2,5,5,9,1,5,1,2,0,2,,,3,0,237,255,28,30,66,62,17,18,4,9,42,58,10,11,24,35,23,29,0,7,10,10,8,16,57,62,34,29,1.3627,0.6087,11,1,,,,,18,28,57,73,1,1,,,,,,,,,,
11450043,71,29,1.33,1.25,0,3,21,10,4,5,14,5,14,11,673,270,10,11,11,14,3,3,5,5,0,0,8,1,8,4,13,7,8,3,0,2,,,1,2,3,0,593,203,16,16,118,34,34,19,5,1,47,53,4,7,26,30,14,15,5,5,6,7,13,16,52,49,11,43,0.0657,0.5513,2,8,0,1,,,,,,,,,,,,,,,,,,
11450018,57,43,0.76,1.86,1,4,7,7,1,1,5,5,16,13,423,325,9,18,11,15,3,4,1,3,0,0,2,2,4,2,3,6,4,1,1,2,,,5,4,2,0,319,198,33,20,67,72,20,18,2,4,50,50,9,5,27,37,27,18,7,5,6,9,3,6,52,53,15,26,0.8277,0.1899,3,8,0,2,,,,,,,,,,,,,,,,,,
11450023,70,30,1.67,0.9,2,2,12,7,0,3,5,6,12,10,626,260,16,20,9,12,1,1,6,1,2,0,5,6,1,0,5,5,7,2,1,1,1,0,2,1,3,1,545,178,25,19,94,50,34,27,7,5,49,51,7,10,33,37,16,15,8,6,12,12,1,10,49,49,18,19,-0.3186,-0.8556,7,5,1,1,,,,,,,,,,,,,,,,,,
11450060,54,46,1.54,0.67,2,2,27,13,4,6,9,2,6,12,416,360,14,15,12,6,0,1,6,4,0,0,9,8,12,1,15,7,12,6,2,2,2,0,3,2,2,0,341,290,17,14,54,44,20,20,5,3,60,40,5,5,42,29,16,9,16,8,10,12,13,12,44,43,9,23,0.8427,1.2664,11,17,,,,,31,18,82,47,0,3,1,1,1,3,,,,,,
11450026,52,48,1.04,0.68,1,2,17,11,2,3,0,2,13,17,387,355,11,17,17,13,1,2,4,3,1,0,8,5,5,3,11,6,6,5,0,1,,,3,2,1,4,285,238,21,26,69,60,30,25,5,2,56,44,7,4,40,31,34,26,12,2,6,10,10,13,62,59,15,17,0.1923,-0.1332,7,10,1,1,,,,,,,,,,,,,,,,,,
11450045,50,50,1.55,1.89,2,4,17,16,4,6,6,4,9,12,365,377,15,7,12,8,4,1,9,7,0,0,3,5,5,4,10,12,7,4,1,2,1,1,1,1,0,4,288,304,15,11,65,57,24,20,7,2,54,46,4,8,28,21,16,17,3,7,10,3,2,7,40,40,11,23,0.259,0.0565,7,11,1,2,1,0,,,,,,,,,,,,,,,,
11450058,57,43,2.11,3.19,3,6,13,14,3,1,4,7,17,9,513,393,22,12,7,15,2,0,2,6,0,0,6,3,5,5,10,9,3,5,3,4,,,0,2,3,0,440,309,14,10,70,55,16,25,4,5,56,44,7,14,38,33,11,6,9,6,12,6,4,8,57,46,15,17,0.2931,0.1889,4,11,0,2,,,,,,,,,,,,,,,,,,
11450039,33,67,2.26,1.11,4,1,15,15,3,1,4,7,12,7,287,581,15,6,7,11,4,2,4,3,0,1,10,6,1,6,10,10,5,5,2,1,1,0,1,6,3,1,237,522,10,24,34,57,30,25,1,8,51,49,4,11,33,26,9,14,11,9,11,3,8,4,54,36,28,9,0.3051,-0.6676,11,14,2,0,,,,,,,,,,,,,,,,,,
11450031,45,55,0.92,2.38,1,3,11,16,5,6,3,6,11,14,379,452,11,14,13,10,5,3,7,7,0,0,3,8,1,1,6,13,5,3,0,2,2,1,1,2,3,4,291,352,20,19,50,53,26,27,1,8,46,54,8,9,29,33,13,17,6,9,6,10,10,5,47,59,15,14,0.4181,0.4947,13,7,1,1,2,0,,,,,,,,,,,,,,,,
11450056,45,55,0.73,1.75,0,3,14,20,3,3,6,6,12,14,392,483,16,11,14,12,2,0,3,8,1,1,5,9,6,3,10,15,4,5,0,2,,,0,3,2,3,319,409,17,20,46,52,28,20,3,5,51,49,7,8,39,31,6,12,9,8,10,7,7,6,55,62,19,21,-0.1853,0.3149,9,6,0,1,1,0,,,,,,,,,,,,,,,,
11450042,44,56,0.94,1.12,1,3,18,17,2,4,8,6,12,13,372,466,20,13,12,10,2,2,6,2,1,2,6,6,6,9,4,11,14,6,1,3,1,0,3,1,,,315,401,15,22,52,47,33,24,1,3,59,41,5,8,36,28,13,6,5,5,13,9,11,10,50,47,21,22,0.1234,0.3971,10,7,,,,,27,27,99,88,0,2,1,1,0,1,,,,,,
11450033,42,58,2.24,3.56,4,3,14,24,5,4,1,7,11,15,342,468,16,17,14,10,3,3,5,7,1,0,4,9,5,8,9,17,5,7,3,2,2,0,4,7,1,2,259,402,13,26,44,75,27,25,1,11,49,51,7,12,47,39,6,17,17,12,9,8,12,12,57,54,32,22,-0.3954,1.0397,11,8,1,1,,,24,43,44,145,2,0,2,0,1,0,1,0,,,1,0
11450027,40,60,0.09,1.15,0,3,4,11,1,1,2,1,6,9,418,658,11,8,9,5,2,3,1,3,0,0,2,4,1,4,2,9,2,2,0,2,0,1,,,2,1,340,585,21,19,70,64,30,37,3,1,62,38,4,8,30,20,13,6,10,8,6,6,6,11,56,56,12,24,-0.5618,0.2957,4,7,0,1,,,,,,,,,,,,,,,,,,
11450020,55,45,1.57,1.46,1,3,17,9,1,2,4,1,13,5,433,355,18,29,5,13,0,3,3,3,0,1,7,5,7,1,9,8,8,1,0,2,,,2,2,0,2,359,286,22,23,40,56,17,30,6,3,40,60,18,10,30,45,11,17,7,3,13,16,5,10,51,52,5,9,-0.9672,-0.5817,12,13,1,1,,,,,,,,,,,,,,,,,,
11450028,47,53,2.04,0.47,4,1,18,10,2,4,7,4,17,6,365,428,12,25,6,16,2,3,6,3,3,0,9,4,3,3,14,5,4,5,3,1,,,1,1,2,0,279,320,22,22,58,49,22,37,6,1,37,63,12,6,25,54,18,18,7,14,11,13,13,9,58,54,18,29,-0.5234,0.3798,5,14,1,0,,,,,,,,,,,,,,,,,,
11450017,50,50,1.93,0.76,3,1,12,12,2,2,1,4,10,12,439,433,14,22,9,10,1,1,4,2,1,1,7,5,1,5,6,5,6,7,1,1,,,1,2,0,2,361,356,19,18,54,44,27,15,1,3,49,51,16,9,35,35,10,12,12,3,9,14,5,6,39,33,17,8,0.5271,-0.1398,8,8,2,0,0,1,,,,,,,,,,,,,,,,
11450025,63,37,0.91,2.42,1,6,12,12,5,2,0,3,12,14,542,325,14,19,14,12,4,3,4,6,0,0,4,4,4,2,8,9,4,3,1,5,1,0,4,0,1,3,472,242,16,23,58,36,30,31,5,2,50,50,15,7,36,38,15,14,9,7,8,9,13,12,46,51,16,19,0.6229,-1.4251,8,11,0,1,,,,,,,,,,,,,,,,,,
11450044,55,45,2.84,0.97,5,1,20,9,3,5,4,3,15,8,427,351,10,20,8,13,1,2,9,4,0,0,7,4,4,1,14,6,6,3,2,0,,,4,2,2,3,351,263,26,17,54,56,24,21,6,6,42,58,10,8,26,44,16,15,9,11,7,12,4,10,59,52,16,18,0.3002,-0.406,8,11,3,1,,,,,,,,,,,,,,,,,,
11450037,30,70,0.88,1.02,2,1,12,12,1,3,5,8,11,10,238,522,18,23,9,11,0,1,5,1,2,0,7,9,0,2,7,6,5,6,1,1,0,1,2,1,1,5,144,427,17,28,49,93,25,30,4,7,48,52,9,14,31,39,22,19,5,5,11,14,25,7,47,63,24,2,0.2823,0.1966,18,7,1,0,,,,,,,,,,,,,,,,,,
11450022,36,64,1.22,1.15,2,0,9,15,4,2,3,2,6,11,362,653,11,19,11,5,4,1,4,6,0,0,3,4,2,5,3,6,6,9,,,,,1,2,1,4,278,568,19,14,59,87,48,21,0,5,46,54,8,10,29,32,7,11,7,8,6,12,6,6,56,66,31,12,-1.4935,0.1361,16,7,2,0,,,,,,,,,,,,,,,,,,
11450019,40,60,0.82,1.73,3,3,18,25,6,8,5,6,8,9,304,462,19,27,8,8,2,0,8,9,0,1,2,7,8,9,6,15,12,10,3,1,0,1,1,0,1,0,245,387,15,22,40,54,17,20,3,9,44,56,19,11,39,45,6,13,12,10,14,16,7,5,64,59,33,16,-0.5603,1.514,10,7,0,2,,,,,,,,,,,,,,,,,,
11450024,38,62,1.31,0.83,3,0,13,16,3,1,4,8,15,17,293,475,17,25,15,15,2,3,2,3,1,0,8,6,3,7,8,9,5,7,2,0,0,2,4,4,1,2,172,358,25,23,69,77,27,36,8,6,50,50,12,8,40,47,28,22,8,7,11,19,17,7,60,59,33,21,0.4438,-0.1076,7,9,1,0,,,,,,,,,,,,,,,,,,
11450021,37,63,0.4,0.34,1,0,8,8,2,1,1,6,12,11,318,552,10,18,10,11,2,2,2,2,0,1,2,3,4,3,4,7,4,1,1,0,,,1,1,0,1,246,473,23,28,47,65,21,27,2,6,42,58,9,6,21,32,18,22,2,6,3,10,5,8,37,42,25,13,0.2068,-0.619,10,6,,,,,,,,,,,,,,,,,,,,
11450038,65,35,0.98,0.51,1,3,16,8,3,5,4,2,14,18,506,266,25,26,17,12,1,3,7,4,0,0,6,1,3,3,12,6,4,2,0,3,1,0,4,2,4,1,448,199,26,16,53,31,34,27,4,1,53,47,20,18,48,46,15,9,6,9,12,15,10,3,45,38,15,15,0.7982,-0.7526,3,11,1,0,0,1,,,,,,,,,,,,,,,,
11450030,56,44,1.34,0.61,2,1,23,7,2,7,6,0,12,20,446,358,10,15,18,12,1,3,8,4,1,0,9,2,6,1,10,3,13,4,1,1,,,5,0,1,1,359,282,17,12,63,54,27,34,6,0,50,50,13,7,34,30,18,23,7,3,7,7,3,11,46,52,5,23,-1.0894,0.9698,6,10,1,0,,,,,,,,,,,,,,,,,,
11450041,61,39,2.55,1.06,4,2,17,10,5,1,4,3,12,10,627,403,22,12,10,12,1,4,7,5,1,2,8,4,2,1,14,4,3,6,2,2,1,0,5,2,1,1,567,336,11,19,58,43,35,31,6,1,55,45,11,5,39,30,5,6,7,7,15,9,7,7,58,49,6,13,1.5382,-3.3503,2,10,2,0,,,,,,,,,,,,,,,,,,
11450029,61,39,1.92,0.57,3,1,20,10,0,3,5,5,12,14,518,332,15,10,12,9,3,4,4,2,0,0,8,6,8,2,13,3,7,7,2,1,,,3,1,3,1,422,243,17,14,74,46,32,21,10,2,65,35,6,9,46,24,26,15,19,7,10,6,6,8,58,58,5,38,-1.4151,0.6513,11,11,1,0,0,1,,,,,,,,,,,,,,,,
11450032,60,40,2.15,0.68,4,1,12,14,1,3,4,2,12,12,584,388,13,9,12,12,2,2,7,3,0,1,5,9,0,2,9,7,3,7,1,0,0,1,4,0,2,2,510,319,19,15,72,42,33,18,9,1,55,45,8,4,30,32,12,3,5,11,9,5,4,17,50,51,14,15,-0.7154,-1.2451,8,10,3,1,,,,,,,,,,,,,,,,,,
11450046,32,68,0.99,1.32,2,2,12,21,5,1,2,3,12,11,260,587,21,14,11,11,3,5,3,8,0,1,5,10,4,3,7,10,5,11,,,0,1,1,3,1,2,182,513,18,17,39,70,26,22,4,5,52,48,9,8,41,33,13,16,9,8,12,12,9,15,45,51,17,13,-0.1536,-0.7898,12,7,2,2,,,,,,,,,,,,,,,,,,
11450040,33,67,1.72,0.45,4,0,16,10,2,4,1,4,14,10,322,652,17,13,10,11,1,2,8,3,0,0,6,2,2,5,9,2,7,8,1,0,,,1,4,3,0,255,572,20,17,43,35,24,16,3,1,55,45,7,7,30,30,11,3,3,6,10,8,6,8,55,42,12,8,-0.553,-1.5628,8,8,3,0,0,1,,,,,,,,,,,,,,,,
11540868,60,40,2.08,1.02,3,2,25,12,3,5,7,3,16,11,504,336,17,18,10,15,2,3,8,5,1,0,8,7,9,0,17,7,8,5,1,0,,,7,3,1,1,427,258,22,19,74,30,36,26,8,3,44,56,6,10,35,39,13,21,8,7,11,13,5,10,45,41,8,22,-0.3191,-0.1318,6,11,2,2,,,40,11,114,37,0,3,0,2,,,,,,,,
11540862,37,63,0.91,2.51,2,3,12,15,5,3,5,2,12,9,308,535,16,11,8,11,3,3,5,6,0,0,2,6,5,3,6,11,6,4,1,2,,,1,4,2,1,242,462,19,30,48,64,34,26,1,1,44,56,4,4,26,34,10,12,2,12,11,4,8,2,36,43,24,16,0.6615,0.0932,7,4,1,1,0,1,,,,,,,,,,,,,,,,
11540863,55,45,0.95,1.57,0,1,15,14,4,6,7,5,9,15,531,437,13,21,14,8,3,2,6,4,1,0,8,8,1,2,6,5,9,9,,,,,6,0,1,1,463,352,16,12,56,48,26,24,4,4,48,52,14,8,36,38,7,9,9,9,8,15,7,8,54,60,11,20,0.9143,0.7605,7,9,0,1,,,,,,,,,,,,,,,,,,
11540864,50,50,1.73,1.79,4,3,12,13,3,2,3,3,14,7,401,406,21,13,6,14,1,3,5,5,0,0,6,8,1,0,7,9,5,4,2,1,0,1,1,3,2,3,323,326,18,26,43,50,32,21,7,7,52,48,8,14,35,39,16,9,8,12,12,7,4,6,51,47,16,16,0.0786,-1.1651,10,10,2,2,0,1,,,,,,,,,,,,,,,,
11540865,35,65,1.97,0.31,3,1,8,6,2,2,3,2,21,12,289,539,25,13,10,18,5,2,4,3,0,1,4,2,0,1,6,1,2,5,1,1,,,4,2,2,0,197,453,23,21,59,47,18,33,2,1,48,52,6,16,46,36,6,20,12,5,13,10,9,9,53,54,14,19,-0.0907,-0.9252,5,6,2,0,,,18,6,70,62,1,0,,,,,1,1,,,,
11540861,48,52,2.62,0.49,3,0,16,6,0,2,5,4,15,8,365,401,16,11,8,14,2,0,7,1,0,0,6,4,3,1,13,6,3,0,1,0,2,0,0,2,3,2,279,312,23,24,46,63,27,21,7,7,52,48,8,5,34,28,13,16,10,4,12,6,7,17,51,47,19,9,-0.6678,-1.7035,7,8,2,0,,,24,11,45,47,,,,,0,1,,,,,,
11540867,69,31,2.62,0.8,4,2,22,9,2,2,5,1,13,13,625,280,16,12,11,12,0,3,8,3,0,0,12,4,2,2,15,5,7,4,1,1,0,1,3,2,2,5,541,186,17,14,79,36,18,18,4,3,51,49,6,8,29,30,15,13,3,7,8,5,11,10,60,52,7,22,0.0928,-2.5505,6,18,3,1,,,31,12,116,40,,,1,0,,,0,1,,,,
11540859,50,50,1.61,1.01,3,1,14,17,4,5,8,3,15,13,339,360,10,15,11,14,2,5,6,5,0,0,5,6,3,6,8,7,6,10,2,1,2,0,4,3,1,2,258,278,20,20,48,54,15,22,5,2,40,60,8,4,28,40,11,19,8,11,7,8,7,10,49,50,14,22,0.1391,0.4177,6,11,1,0,,,,,,,,,,,,,,,,,,
11540860,59,41,1.88,2.35,5,5,15,23,8,4,8,5,10,14,411,290,14,19,13,9,4,2,7,10,1,0,6,7,2,6,9,17,6,6,4,4,1,1,3,1,0,5,333,227,31,14,51,50,18,27,6,2,49,51,11,7,38,42,18,16,11,14,5,13,4,15,50,54,10,35,1.8534,0.4152,10,9,1,1,1,0,,,,,,,,,,,,,,,,
11540866,30,70,0.38,2.38,0,6,6,21,7,1,2,11,16,8,256,578,7,13,7,15,4,1,1,7,0,0,3,8,2,6,3,16,3,5,0,6,0,1,2,2,1,1,157,484,24,26,56,79,18,31,3,11,39,61,8,2,21,43,18,19,7,15,5,6,6,9,41,55,45,9,1.6481,0.0637,17,6,,,,,,,,,,,,,,,,,,,,
11540871,46,54,0.56,3.44,1,9,7,19,4,3,0,2,9,17,314,379,9,9,17,9,4,3,4,10,0,1,1,7,2,2,4,16,3,3,0,4,0,1,0,3,3,5,233,308,17,11,57,52,12,24,0,5,46,54,4,2,29,25,1,10,7,8,4,9,5,7,36,53,5,19,-0.4786,-0.0468,6,2,1,5,1,0,5,29,34,45,0,1,,,,,1,1,1,0,,
